"institution","id","type","DOI","publisher","container_type","container_title","container_volume","container_firstPage","container_identifier","container_identifierType","container_lastPage","publicationYear","language","ris","bibtex","citeproc","schemaOrg","resourceType","resourceTypeGeneral","version","URL","metadataVersion","schemaVersion","source","isActive","state","reason","viewCount","downloadCount","referenceCount","citationCount","partCount","partOfCount","versionCount","versionOfCount","created","registered","published","updated","data_id","data_type","container_issue","group","member","reference-count","title","created.date-parts2","created.date-parts3","created.date-time","created.timestamp","name","doi","url","container.title","publisher_plus"
"Cornell","10.5281/zenodo.9980","dois","10.5281/zenodo.9980","Zenodo",NA,NA,NA,NA,NA,NA,NA,"2014",NA,"COMP","misc","article","SoftwareSourceCode",NA,"Software",NA,"https://zenodo.org/record/9980",9,"http://datacite.org/schema/kernel-4",NA,TRUE,"findable",NA,0,0,1,0,0,0,0,0,"2014-05-19T13:53:24Z","2014-05-19T13:53:25Z",NA,"2020-07-26T16:26:33Z","cern.zenodo","clients",NA,"Affiliation - Datacite",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Cornell","10.5281/zenodo.10680","dois","10.5281/zenodo.10680","Zenodo",NA,NA,NA,NA,NA,NA,NA,"2014",NA,"COMP","misc","article","SoftwareSourceCode",NA,"Software",NA,"https://zenodo.org/record/10680",2,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,0,0,1,0,0,0,0,1,"2014-06-30T07:08:03Z","2014-06-30T07:08:04Z",NA,"2020-07-26T16:37:01Z","cern.zenodo","clients",NA,"Affiliation - Datacite",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Cornell","10.5281/zenodo.10681","dois","10.5281/zenodo.10681","Zenodo",NA,NA,NA,NA,NA,NA,NA,"2014",NA,"COMP","misc","article","SoftwareSourceCode",NA,"Software",NA,"https://zenodo.org/record/10681",2,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,0,0,1,0,0,0,0,1,"2014-06-30T07:08:31Z","2014-06-30T07:08:32Z",NA,"2020-07-26T16:37:01Z","cern.zenodo","clients",NA,"Affiliation - Datacite",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Cornell","10.5281/zenodo.10694","dois","10.5281/zenodo.10694","Zenodo",NA,NA,NA,NA,NA,NA,NA,"2014",NA,"COMP","misc","article","SoftwareSourceCode",NA,"Software",NA,"https://zenodo.org/record/10694",2,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,0,0,1,0,0,0,0,1,"2014-06-30T07:14:40Z","2014-06-30T07:14:41Z",NA,"2020-07-26T16:37:03Z","cern.zenodo","clients",NA,"Affiliation - Datacite",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Cornell","10.5281/zenodo.10714","dois","10.5281/zenodo.10714","Zenodo",NA,NA,NA,NA,NA,NA,NA,"2014",NA,"COMP","misc","article","SoftwareSourceCode",NA,"Software",NA,"https://zenodo.org/record/10714",2,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,0,0,1,0,0,0,0,1,"2014-06-30T21:44:24Z","2014-06-30T21:44:24Z",NA,"2020-07-26T16:37:14Z","cern.zenodo","clients",NA,"Affiliation - Datacite",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Cornell","10.5281/zenodo.11451","dois","10.5281/zenodo.11451","Zenodo",NA,NA,NA,NA,NA,NA,NA,"2014",NA,"COMP","misc","article","SoftwareSourceCode",NA,"Software",NA,"https://zenodo.org/record/11451",5,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,0,0,2,0,0,0,0,1,"2014-08-26T21:08:34Z","2014-08-26T21:08:35Z",NA,"2022-10-08T09:50:59Z","cern.zenodo","clients",NA,"Affiliation - Datacite",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Cornell","10.5281/zenodo.11721","dois","10.5281/zenodo.11721","Zenodo",NA,NA,NA,NA,NA,NA,NA,"2014",NA,"COMP","misc","article","SoftwareSourceCode",NA,"Software",NA,"https://zenodo.org/record/11721",2,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,0,0,1,0,0,0,0,1,"2014-09-13T21:58:59Z","2014-09-13T21:58:59Z",NA,"2020-07-26T16:50:18Z","cern.zenodo","clients",NA,"Affiliation - Datacite",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Cornell","10.5281/zenodo.11969","dois","10.5281/zenodo.11969","Zenodo",NA,NA,NA,NA,NA,NA,NA,"2014",NA,"COMP","misc","article","SoftwareSourceCode",NA,"Software",NA,"https://zenodo.org/record/11969",2,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,0,0,1,0,0,0,0,1,"2014-10-05T22:58:31Z","2014-10-05T22:58:32Z",NA,"2020-07-26T16:52:58Z","cern.zenodo","clients",NA,"Affiliation - Datacite",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Cornell","10.5281/zenodo.12287","dois","10.5281/zenodo.12287","Zenodo",NA,NA,NA,NA,NA,NA,NA,"2014",NA,"COMP","misc","article","SoftwareSourceCode",NA,"Software",NA,"https://zenodo.org/record/12287",2,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,8,0,1,0,0,0,0,1,"2014-10-22T10:08:34Z","2014-10-22T10:08:35Z",NA,"2022-10-08T09:51:00Z","cern.zenodo","clients",NA,"Affiliation - Datacite",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Cornell","10.5281/zenodo.12400","dois","10.5281/zenodo.12400","Zenodo",NA,NA,NA,NA,NA,NA,NA,"2014",NA,"COMP","misc","article","SoftwareSourceCode",NA,"Software",NA,"https://zenodo.org/record/12400",2,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,9,0,1,0,0,0,0,1,"2014-10-26T03:27:42Z","2014-10-26T03:27:43Z",NA,"2022-10-08T09:51:00Z","cern.zenodo","clients",NA,"Affiliation - Datacite",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Cornell","10.5281/zenodo.12723","dois","10.5281/zenodo.12723","Zenodo",NA,NA,NA,NA,NA,NA,NA,"2014",NA,"COMP","misc","article","SoftwareSourceCode",NA,"Software",NA,"https://zenodo.org/record/12723",2,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,4,0,1,0,0,0,0,1,"2014-11-19T15:39:34Z","2014-11-19T15:39:34Z",NA,"2022-08-12T12:29:56Z","cern.zenodo","clients",NA,"Affiliation - Datacite",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Cornell","10.5281/zenodo.12803","dois","10.5281/zenodo.12803","Zenodo",NA,NA,NA,NA,NA,NA,NA,"2014",NA,"COMP","misc","article","SoftwareSourceCode",NA,"Software",NA,"https://zenodo.org/record/12803",2,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,0,0,1,0,0,0,0,1,"2014-11-20T21:07:17Z","2014-11-20T21:07:18Z",NA,"2020-07-26T18:01:10Z","cern.zenodo","clients",NA,"Affiliation - Datacite",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Cornell","10.5281/zenodo.12888","dois","10.5281/zenodo.12888","Zenodo",NA,NA,NA,NA,NA,NA,NA,"2014",NA,"COMP","misc","article","SoftwareSourceCode",NA,"Software",NA,"https://zenodo.org/record/12888",2,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,0,0,1,0,0,0,0,1,"2014-11-26T03:39:26Z","2014-11-26T03:39:26Z",NA,"2020-07-26T18:10:30Z","cern.zenodo","clients",NA,"Affiliation - Datacite",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Cornell","10.5281/zenodo.14138","dois","10.5281/zenodo.14138","Zenodo",NA,NA,NA,NA,NA,NA,NA,"2015",NA,"COMP","misc","article","SoftwareSourceCode",NA,"Software",NA,"https://zenodo.org/record/14138",9,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,0,0,1,0,0,0,0,0,"2015-01-21T16:51:50Z","2015-01-21T16:51:51Z",NA,"2020-07-26T20:22:19Z","cern.zenodo","clients",NA,"Affiliation - Datacite",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Cornell","10.5281/zenodo.15423","dois","10.5281/zenodo.15423","Zenodo",NA,NA,NA,NA,NA,NA,NA,"2015",NA,"COMP","misc","article","SoftwareSourceCode",NA,"Software",NA,"https://zenodo.org/record/15423",2,"http://datacite.org/schema/kernel-4",NA,TRUE,"findable",NA,0,0,1,0,0,0,0,1,"2015-02-16T04:25:34Z","2015-02-16T04:25:35Z",NA,"2022-10-08T09:51:00Z","cern.zenodo","clients",NA,"Affiliation - Datacite",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Cornell","10.5281/zenodo.16853","dois","10.5281/zenodo.16853","Zenodo",NA,NA,NA,NA,NA,NA,NA,"2015",NA,"COMP","misc","article","SoftwareSourceCode",NA,"Software",NA,"https://zenodo.org/record/16853",8,"http://datacite.org/schema/kernel-4",NA,TRUE,"findable",NA,0,0,1,0,0,0,0,0,"2015-04-15T10:11:44Z","2015-04-15T10:11:45Z",NA,"2020-07-27T03:48:22Z","cern.zenodo","clients",NA,"Affiliation - Datacite",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Cornell","10.5281/zenodo.17479","dois","10.5281/zenodo.17479","Zenodo",NA,NA,NA,NA,NA,NA,NA,"2015",NA,"COMP","misc","article","SoftwareSourceCode",NA,"Software",NA,"https://zenodo.org/record/17479",1,"http://datacite.org/schema/kernel-4",NA,TRUE,"findable",NA,0,0,1,0,0,0,0,1,"2015-05-11T03:59:15Z","2015-05-11T03:59:15Z",NA,"2020-07-27T04:09:07Z","cern.zenodo","clients",NA,"Affiliation - Datacite",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Cornell","10.5281/zenodo.18240","dois","10.5281/zenodo.18240","Zenodo",NA,NA,NA,NA,NA,NA,NA,"2015",NA,"COMP","misc","article","SoftwareSourceCode",NA,"Software",NA,"https://zenodo.org/record/18240",1,"http://datacite.org/schema/kernel-4",NA,TRUE,"findable",NA,0,0,1,0,0,0,0,1,"2015-06-02T23:06:48Z","2015-06-02T23:06:49Z",NA,"2020-07-27T07:14:53Z","cern.zenodo","clients",NA,"Affiliation - Datacite",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Cornell","10.5281/zenodo.18251","dois","10.5281/zenodo.18251","Zenodo",NA,NA,NA,NA,NA,NA,NA,"2015",NA,"COMP","misc","article","SoftwareSourceCode",NA,"Software",NA,"https://zenodo.org/record/18251",1,"http://datacite.org/schema/kernel-4",NA,TRUE,"findable",NA,0,0,1,0,0,0,0,1,"2015-06-03T17:13:09Z","2015-06-03T17:13:11Z",NA,"2020-07-27T08:19:59Z","cern.zenodo","clients",NA,"Affiliation - Datacite",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Cornell","10.5281/zenodo.18731","dois","10.5281/zenodo.18731","Zenodo",NA,NA,NA,NA,NA,NA,NA,"2015",NA,"COMP","misc","article","SoftwareSourceCode",NA,"Software",NA,"https://zenodo.org/record/18731",2,"http://datacite.org/schema/kernel-4",NA,TRUE,"findable",NA,0,0,1,0,0,0,0,1,"2015-06-18T16:54:55Z","2015-06-18T16:54:56Z",NA,"2022-08-12T12:29:57Z","cern.zenodo","clients",NA,"Affiliation - Datacite",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Cornell","10.5281/zenodo.19115","dois","10.5281/zenodo.19115","Zenodo",NA,NA,NA,NA,NA,NA,NA,"2015",NA,"COMP","misc","article","SoftwareSourceCode",NA,"Software",NA,"https://zenodo.org/record/19115",9,"http://datacite.org/schema/kernel-4",NA,TRUE,"findable",NA,0,0,1,0,0,0,0,0,"2015-06-29T19:50:39Z","2015-06-29T19:50:40Z",NA,"2020-07-27T13:09:54Z","cern.zenodo","clients",NA,"Affiliation - Datacite",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Cornell","10.5281/zenodo.19152","dois","10.5281/zenodo.19152","Zenodo",NA,NA,NA,NA,NA,NA,NA,"2015",NA,"COMP","misc","article","SoftwareSourceCode",NA,"Software",NA,"https://zenodo.org/record/19152",1,"http://datacite.org/schema/kernel-4",NA,TRUE,"findable",NA,0,0,1,0,0,0,0,1,"2015-06-30T13:57:14Z","2015-06-30T13:57:14Z",NA,"2022-08-12T12:29:57Z","cern.zenodo","clients",NA,"Affiliation - Datacite",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Cornell","10.5281/zenodo.19210","dois","10.5281/zenodo.19210","Zenodo",NA,NA,NA,NA,NA,NA,NA,"2015",NA,"COMP","misc","article","SoftwareSourceCode",NA,"Software",NA,"https://zenodo.org/record/19210",1,"http://datacite.org/schema/kernel-4",NA,TRUE,"findable",NA,0,0,1,0,0,0,0,1,"2015-07-01T20:27:36Z","2015-07-01T20:27:38Z",NA,"2020-07-27T13:10:52Z","cern.zenodo","clients",NA,"Affiliation - Datacite",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Cornell","10.5281/zenodo.19211","dois","10.5281/zenodo.19211","Zenodo",NA,NA,NA,NA,NA,NA,NA,"2015",NA,"COMP","misc","article","SoftwareSourceCode",NA,"Software",NA,"https://zenodo.org/record/19211",1,"http://datacite.org/schema/kernel-4",NA,TRUE,"findable",NA,0,0,1,0,0,0,0,1,"2015-07-01T20:29:18Z","2015-07-01T20:29:19Z",NA,"2020-07-27T13:10:52Z","cern.zenodo","clients",NA,"Affiliation - Datacite",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Cornell","10.5281/zenodo.20063","dois","10.5281/zenodo.20063","Zenodo",NA,NA,NA,NA,NA,NA,NA,"2015",NA,"COMP","misc","article","SoftwareSourceCode",NA,"Software",NA,"https://zenodo.org/record/20063",1,"http://datacite.org/schema/kernel-4",NA,TRUE,"findable",NA,0,0,1,0,0,0,0,1,"2015-07-13T16:04:02Z","2015-07-13T16:04:03Z",NA,"2020-07-27T13:15:32Z","cern.zenodo","clients",NA,"Affiliation - Datacite",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Cornell","10.5281/zenodo.20787","dois","10.5281/zenodo.20787","Zenodo",NA,NA,NA,NA,NA,NA,NA,"2015",NA,"COMP","misc","article","SoftwareSourceCode",NA,"Software",NA,"https://zenodo.org/record/20787",1,"http://datacite.org/schema/kernel-4",NA,TRUE,"findable",NA,0,0,1,0,0,0,0,1,"2015-07-20T15:22:47Z","2015-07-20T15:22:48Z",NA,"2020-07-27T13:16:41Z","cern.zenodo","clients",NA,"Affiliation - Datacite",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Cornell","10.5281/zenodo.21413","dois","10.5281/zenodo.21413","Zenodo",NA,NA,NA,NA,NA,NA,NA,"2015",NA,"COMP","misc","article","SoftwareSourceCode",NA,"Software",NA,"https://zenodo.org/record/21413",1,"http://datacite.org/schema/kernel-4",NA,TRUE,"findable",NA,0,0,1,0,0,0,0,1,"2015-07-24T20:09:25Z","2015-07-24T20:09:25Z",NA,"2020-07-27T13:18:58Z","cern.zenodo","clients",NA,"Affiliation - Datacite",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Cornell","10.5281/zenodo.22386","dois","10.5281/zenodo.22386","Zenodo",NA,NA,NA,NA,NA,NA,NA,"2015",NA,"COMP","misc","article","SoftwareSourceCode",NA,"Software",NA,"https://zenodo.org/record/22386",1,"http://datacite.org/schema/kernel-4",NA,TRUE,"findable",NA,0,0,1,0,0,0,0,1,"2015-08-01T18:24:10Z","2015-08-01T18:24:11Z",NA,"2022-08-12T12:29:57Z","cern.zenodo","clients",NA,"Affiliation - Datacite",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Cornell","10.5281/zenodo.27357","dois","10.5281/zenodo.27357","Zenodo",NA,NA,NA,NA,NA,NA,NA,"2015",NA,"COMP","misc","article","SoftwareSourceCode",NA,"Software",NA,"https://zenodo.org/record/27357",3,"http://datacite.org/schema/kernel-4",NA,TRUE,"findable",NA,0,0,1,0,0,0,0,1,"2015-08-10T14:52:12Z","2015-08-10T14:52:13Z",NA,"2020-07-27T13:26:54Z","cern.zenodo","clients",NA,"Affiliation - Datacite",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Cornell","10.5281/zenodo.28030","dois","10.5281/zenodo.28030","Zenodo",NA,NA,NA,NA,NA,NA,NA,"2015",NA,"COMP","misc","article","SoftwareSourceCode",NA,"Software",NA,"https://zenodo.org/record/28030",1,"http://datacite.org/schema/kernel-4",NA,TRUE,"findable",NA,0,0,1,0,0,0,0,1,"2015-08-14T17:37:39Z","2015-08-14T17:37:40Z",NA,"2020-07-27T13:34:26Z","cern.zenodo","clients",NA,"Affiliation - Datacite",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Cornell","10.5281/zenodo.29226","dois","10.5281/zenodo.29226","Zenodo",NA,NA,NA,NA,NA,NA,NA,"2015",NA,"COMP","misc","article","SoftwareSourceCode",NA,"Software",NA,"https://zenodo.org/record/29226",1,"http://datacite.org/schema/kernel-4",NA,TRUE,"findable",NA,0,0,1,0,0,0,0,1,"2015-08-24T16:00:02Z","2015-08-24T16:00:03Z",NA,"2020-07-27T13:38:20Z","cern.zenodo","clients",NA,"Affiliation - Datacite",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Cornell","10.5281/zenodo.29991","dois","10.5281/zenodo.29991","Zenodo",NA,NA,NA,NA,NA,NA,NA,"2015",NA,"COMP","misc","article","SoftwareSourceCode",NA,"Software",NA,"https://zenodo.org/record/29991",1,"http://datacite.org/schema/kernel-4",NA,TRUE,"findable",NA,0,0,1,0,0,0,0,1,"2015-08-31T13:43:20Z","2015-08-31T13:43:21Z",NA,"2022-08-12T12:29:57Z","cern.zenodo","clients",NA,"Affiliation - Datacite",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Cornell","10.5281/zenodo.30631","dois","10.5281/zenodo.30631","Zenodo",NA,NA,NA,NA,NA,NA,NA,"2015",NA,"COMP","misc","article","SoftwareSourceCode",NA,"Software",NA,"https://zenodo.org/record/30631",1,"http://datacite.org/schema/kernel-4",NA,TRUE,"findable",NA,0,0,1,0,0,0,0,1,"2015-09-09T00:22:31Z","2015-09-09T00:22:32Z",NA,"2020-07-27T13:45:25Z","cern.zenodo","clients",NA,"Affiliation - Datacite",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Cornell","10.5281/zenodo.30633","dois","10.5281/zenodo.30633","Zenodo",NA,NA,NA,NA,NA,NA,NA,"2015",NA,"COMP","misc","article","SoftwareSourceCode",NA,"Software",NA,"https://zenodo.org/record/30633",1,"http://datacite.org/schema/kernel-4",NA,TRUE,"findable",NA,0,0,1,0,0,0,0,1,"2015-09-09T04:30:39Z","2015-09-09T04:30:40Z",NA,"2020-07-27T13:45:39Z","cern.zenodo","clients",NA,"Affiliation - Datacite",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Cornell","10.5281/zenodo.30988","dois","10.5281/zenodo.30988","Zenodo",NA,NA,NA,NA,NA,NA,NA,"2015",NA,"COMP","misc","article","SoftwareSourceCode",NA,"Software",NA,"https://zenodo.org/record/30988",1,"http://datacite.org/schema/kernel-4",NA,TRUE,"findable",NA,1,0,1,0,0,0,0,1,"2015-09-15T03:26:05Z","2015-09-15T03:26:06Z",NA,"2022-10-08T09:51:00Z","cern.zenodo","clients",NA,"Affiliation - Datacite",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Cornell","10.5281/zenodo.31258","dois","10.5281/zenodo.31258","Zenodo",NA,NA,NA,NA,NA,NA,NA,"2015",NA,"COMP","misc","article","SoftwareSourceCode",NA,"Software",NA,"https://zenodo.org/record/31258",4,"http://datacite.org/schema/kernel-4",NA,TRUE,"findable",NA,8,0,1,0,1,0,0,0,"2015-09-21T20:10:08Z","2015-09-21T20:10:08Z",NA,"2020-07-27T13:49:53Z","cern.zenodo","clients",NA,"Affiliation - Datacite",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Cornell","10.5281/zenodo.31296","dois","10.5281/zenodo.31296","Zenodo",NA,NA,NA,NA,NA,NA,NA,"2015",NA,"COMP","misc","article","SoftwareSourceCode",NA,"Software",NA,"https://zenodo.org/record/31296",1,"http://datacite.org/schema/kernel-4",NA,TRUE,"findable",NA,0,0,1,0,0,0,0,1,"2015-09-22T18:19:55Z","2015-09-22T18:19:57Z",NA,"2020-07-27T13:49:58Z","cern.zenodo","clients",NA,"Affiliation - Datacite",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Cornell","10.5281/zenodo.31639","dois","10.5281/zenodo.31639","Zenodo",NA,NA,NA,NA,NA,NA,NA,"2015",NA,"COMP","misc","article","SoftwareSourceCode",NA,"Software",NA,"https://zenodo.org/record/31639",1,"http://datacite.org/schema/kernel-4",NA,TRUE,"findable",NA,0,0,1,0,0,0,0,1,"2015-09-30T23:18:33Z","2015-09-30T23:18:34Z",NA,"2020-07-27T13:54:24Z","cern.zenodo","clients",NA,"Affiliation - Datacite",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Cornell","10.5281/zenodo.31764","dois","10.5281/zenodo.31764","Zenodo",NA,NA,NA,NA,NA,NA,NA,"2015",NA,"COMP","misc","article","SoftwareSourceCode",NA,"Software",NA,"https://zenodo.org/record/31764",1,"http://datacite.org/schema/kernel-4",NA,TRUE,"findable",NA,0,0,1,0,0,0,0,1,"2015-10-02T23:34:47Z","2015-10-02T23:34:47Z",NA,"2022-10-08T09:51:00Z","cern.zenodo","clients",NA,"Affiliation - Datacite",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Cornell","10.5281/zenodo.31839","dois","10.5281/zenodo.31839","Zenodo",NA,NA,NA,NA,NA,NA,NA,"2015",NA,"COMP","misc","article","SoftwareSourceCode",NA,"Software",NA,"https://zenodo.org/record/31839",1,"http://datacite.org/schema/kernel-4",NA,TRUE,"findable",NA,0,0,1,0,0,0,0,1,"2015-10-06T00:14:55Z","2015-10-06T00:14:56Z",NA,"2020-07-27T13:58:54Z","cern.zenodo","clients",NA,"Affiliation - Datacite",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Cornell","10.5281/zenodo.32505","dois","10.5281/zenodo.32505","Zenodo",NA,NA,NA,NA,NA,NA,NA,"2015",NA,"COMP","misc","article","SoftwareSourceCode",NA,"Software",NA,"https://zenodo.org/record/32505",1,"http://datacite.org/schema/kernel-4",NA,TRUE,"findable",NA,0,0,1,0,0,0,0,1,"2015-10-21T18:46:30Z","2015-10-21T18:46:30Z",NA,"2020-07-27T14:09:34Z","cern.zenodo","clients",NA,"Affiliation - Datacite",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Cornell","10.5281/zenodo.32914","dois","10.5281/zenodo.32914","Zenodo",NA,NA,NA,NA,NA,NA,NA,"2015",NA,"COMP","misc","article","SoftwareSourceCode",NA,"Software",NA,"https://zenodo.org/record/32914",2,"http://datacite.org/schema/kernel-4",NA,TRUE,"findable",NA,8,0,1,0,0,0,0,1,"2015-10-29T21:43:27Z","2015-10-29T21:43:28Z",NA,"2022-10-08T09:51:01Z","cern.zenodo","clients",NA,"Affiliation - Datacite",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Cornell","10.5281/zenodo.33148","dois","10.5281/zenodo.33148","Zenodo",NA,NA,NA,NA,NA,NA,NA,"2015",NA,"COMP","misc","article","SoftwareSourceCode",NA,"Software",NA,"https://zenodo.org/record/33148",1,"http://datacite.org/schema/kernel-4",NA,TRUE,"findable",NA,0,0,1,0,0,0,0,1,"2015-11-03T17:32:35Z","2015-11-03T17:32:36Z",NA,"2020-07-27T14:16:17Z","cern.zenodo","clients",NA,"Affiliation - Datacite",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Cornell","10.5281/zenodo.33542","dois","10.5281/zenodo.33542","Zenodo",NA,NA,NA,NA,NA,NA,NA,"2015",NA,"COMP","misc","article","SoftwareSourceCode",NA,"Software",NA,"https://zenodo.org/record/33542",1,"http://datacite.org/schema/kernel-4",NA,TRUE,"findable",NA,0,0,1,0,0,0,0,1,"2015-11-10T02:03:20Z","2015-11-10T02:03:20Z",NA,"2020-07-27T14:18:54Z","cern.zenodo","clients",NA,"Affiliation - Datacite",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Cornell","10.5281/zenodo.33543","dois","10.5281/zenodo.33543","Zenodo",NA,NA,NA,NA,NA,NA,NA,"2015",NA,"COMP","misc","article","SoftwareSourceCode",NA,"Software",NA,"https://zenodo.org/record/33543",1,"http://datacite.org/schema/kernel-4",NA,TRUE,"findable",NA,0,0,1,0,0,0,0,1,"2015-11-10T02:15:40Z","2015-11-10T02:15:40Z",NA,"2020-07-27T14:18:54Z","cern.zenodo","clients",NA,"Affiliation - Datacite",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Cornell","10.5281/zenodo.34072","dois","10.5281/zenodo.34072","Zenodo",NA,NA,NA,NA,NA,NA,NA,"2015",NA,"COMP","misc","article","SoftwareSourceCode",NA,"Software",NA,"https://zenodo.org/record/34072",1,"http://datacite.org/schema/kernel-4",NA,TRUE,"findable",NA,0,0,1,0,0,0,0,1,"2015-11-20T20:19:27Z","2015-11-20T20:19:28Z",NA,"2020-07-27T14:23:02Z","cern.zenodo","clients",NA,"Affiliation - Datacite",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Cornell","10.5281/zenodo.34234","dois","10.5281/zenodo.34234","Zenodo",NA,NA,NA,NA,NA,NA,NA,"2015",NA,"COMP","misc","article","SoftwareSourceCode",NA,"Software",NA,"https://zenodo.org/record/34234",1,"http://datacite.org/schema/kernel-4",NA,TRUE,"findable",NA,0,0,1,0,0,0,0,1,"2015-11-25T21:20:35Z","2015-11-25T21:20:35Z",NA,"2022-08-12T12:29:58Z","cern.zenodo","clients",NA,"Affiliation - Datacite",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Cornell","10.5281/zenodo.34925","dois","10.5281/zenodo.34925","Zenodo",NA,NA,NA,NA,NA,NA,NA,"2015",NA,"COMP","misc","article","SoftwareSourceCode",NA,"Software",NA,"https://zenodo.org/record/34925",1,"http://datacite.org/schema/kernel-4",NA,TRUE,"findable",NA,0,0,1,0,0,0,0,1,"2015-12-06T17:00:47Z","2015-12-06T17:00:48Z",NA,"2022-08-12T12:29:58Z","cern.zenodo","clients",NA,"Affiliation - Datacite",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Cornell","10.5281/zenodo.35018","dois","10.5281/zenodo.35018","Zenodo",NA,NA,NA,NA,NA,NA,NA,"2015",NA,"COMP","misc","article","SoftwareSourceCode",NA,"Software",NA,"https://zenodo.org/record/35018",1,"http://datacite.org/schema/kernel-4",NA,TRUE,"findable",NA,0,0,1,0,0,0,0,1,"2015-12-08T16:20:07Z","2015-12-08T16:20:07Z",NA,"2020-07-27T14:40:40Z","cern.zenodo","clients",NA,"Affiliation - Datacite",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
