"institution","id","type","doi","publisher","container_type","container_title","container_volume","container_firstPage","container_identifier","container_identifierType","container_lastPage","publicationYear","language","ris","bibtex","citeproc","schemaOrg","resourceType","resourceTypeGeneral","version","url","metadataVersion","schemaVersion","source","isActive","state","reason","viewCount","downloadCount","referenceCount","citationCount","partCount","partOfCount","versionCount","versionOfCount","created","registered","published","updated","data_id","data_type","container_issue"
"Michigan","10.5281/zenodo.5804713","dois","10.5281/zenodo.5804713","Zenodo",NA,NA,NA,NA,NA,NA,NA,2021,NA,"COMP","misc","article","SoftwareSourceCode",NA,"Software","v1.8.0","https://zenodo.org/record/5804713",0,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,0,0,0,0,0,0,0,0,"2021-12-26T02:55:21Z","2021-12-26T02:55:21Z",NA,"2021-12-26T02:55:21Z","cern.zenodo","clients",NA
"Michigan","10.5281/zenodo.5807407","dois","10.5281/zenodo.5807407","Zenodo",NA,NA,NA,NA,NA,NA,NA,2021,NA,"COMP","misc","article","SoftwareSourceCode",NA,"Software","python-v0.11.1","https://zenodo.org/record/5807407",0,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,0,0,0,0,0,0,0,0,"2021-12-28T11:41:10Z","2021-12-28T11:41:11Z",NA,"2021-12-28T11:41:11Z","cern.zenodo","clients",NA
"Michigan","10.5281/zenodo.5807538","dois","10.5281/zenodo.5807538","Zenodo",NA,NA,NA,NA,NA,NA,NA,2021,NA,"COMP","misc","article","SoftwareSourceCode",NA,"Software","python-v0.11.1","https://zenodo.org/record/5807538",0,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,0,0,0,0,0,0,0,0,"2021-12-28T13:06:25Z","2021-12-28T13:06:26Z",NA,"2021-12-28T13:06:26Z","cern.zenodo","clients",NA
"Michigan","10.5281/zenodo.5809215","dois","10.5281/zenodo.5809215","Zenodo",NA,NA,NA,NA,NA,NA,NA,2021,NA,"COMP","misc","article","SoftwareSourceCode",NA,"Software","4.2a0","https://zenodo.org/record/5809215",0,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,0,0,0,0,0,0,0,0,"2021-12-29T15:03:37Z","2021-12-29T15:03:38Z",NA,"2021-12-29T15:03:38Z","cern.zenodo","clients",NA
"Michigan","10.5281/zenodo.5812479","dois","10.5281/zenodo.5812479","Zenodo",NA,NA,NA,NA,NA,NA,NA,2022,"en","COMP","misc","article","SoftwareSourceCode",NA,"Software","v1.0.0","https://zenodo.org/record/5812479",2,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,0,0,0,0,0,0,0,0,"2022-01-01T02:37:22Z","2022-01-01T02:37:23Z",NA,"2022-01-01T02:43:23Z","cern.zenodo","clients",NA
"Michigan","10.5281/zenodo.5812478","dois","10.5281/zenodo.5812478","Zenodo",NA,NA,NA,NA,NA,NA,NA,2022,"en","COMP","misc","article","SoftwareSourceCode",NA,"Software","v1.0.0","https://zenodo.org/record/5812478",2,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,0,0,0,0,0,0,1,0,"2022-01-01T02:37:24Z","2022-01-01T02:37:25Z",NA,"2022-01-01T02:43:25Z","cern.zenodo","clients",NA
"Michigan","10.5281/zenodo.5817511","dois","10.5281/zenodo.5817511","Zenodo",NA,NA,NA,NA,NA,NA,NA,2022,NA,"COMP","misc","article","SoftwareSourceCode",NA,"Software","python-v0.11.2","https://zenodo.org/record/5817511",0,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,0,0,0,0,0,0,0,0,"2022-01-04T13:59:37Z","2022-01-04T13:59:37Z",NA,"2022-01-04T13:59:37Z","cern.zenodo","clients",NA
"Michigan","10.5281/zenodo.5817901","dois","10.5281/zenodo.5817901","Zenodo",NA,NA,NA,NA,NA,NA,NA,2022,NA,"COMP","misc","article","SoftwareSourceCode",NA,"Software","v1.3.1","https://zenodo.org/record/5817901",0,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,0,0,0,0,0,0,0,0,"2022-01-04T15:33:03Z","2022-01-04T15:33:04Z",NA,"2022-01-04T15:33:04Z","cern.zenodo","clients",NA
"Michigan","10.5281/zenodo.5819257","dois","10.5281/zenodo.5819257","Zenodo",NA,NA,NA,NA,NA,NA,NA,2022,NA,"COMP","misc","article","SoftwareSourceCode",NA,"Software","4.2a1","https://zenodo.org/record/5819257",0,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,0,0,0,0,0,0,0,0,"2022-01-05T03:12:07Z","2022-01-05T03:12:08Z",NA,"2022-01-05T03:12:08Z","cern.zenodo","clients",NA
"Michigan","10.5281/zenodo.5829713","dois","10.5281/zenodo.5829713","Zenodo",NA,NA,NA,NA,NA,NA,NA,2022,NA,"COMP","misc","article","SoftwareSourceCode",NA,"Software","0.2","https://zenodo.org/record/5829713",0,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,0,0,0,0,0,0,0,0,"2022-01-08T03:13:30Z","2022-01-08T03:13:31Z",NA,"2022-01-08T03:13:31Z","cern.zenodo","clients",NA
"Michigan","10.5281/zenodo.5829937","dois","10.5281/zenodo.5829937","Zenodo",NA,NA,NA,NA,NA,NA,NA,2022,NA,"COMP","misc","article","SoftwareSourceCode",NA,"Software","0.2.1","https://zenodo.org/record/5829937",0,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,0,0,0,0,0,0,0,0,"2022-01-08T05:40:48Z","2022-01-08T05:40:49Z",NA,"2022-01-08T05:40:49Z","cern.zenodo","clients",NA
"Michigan","10.5281/zenodo.5831714","dois","10.5281/zenodo.5831714","Zenodo",NA,NA,NA,NA,NA,NA,NA,2022,NA,"COMP","misc","article","SoftwareSourceCode",NA,"Software","v3.0.4","https://zenodo.org/record/5831714",0,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,0,0,0,0,0,0,0,0,"2022-01-09T15:51:34Z","2022-01-09T15:51:35Z",NA,"2022-01-09T15:51:35Z","cern.zenodo","clients",NA
"Michigan","10.5281/zenodo.5831717","dois","10.5281/zenodo.5831717","Zenodo",NA,NA,NA,NA,NA,NA,NA,2022,NA,"COMP","misc","article","SoftwareSourceCode",NA,"Software","v3.1.3","https://zenodo.org/record/5831717",0,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,0,0,0,0,0,0,0,0,"2022-01-09T15:52:14Z","2022-01-09T15:52:15Z",NA,"2022-01-09T15:52:15Z","cern.zenodo","clients",NA
"Michigan","10.5281/zenodo.5832237","dois","10.5281/zenodo.5832237","Zenodo",NA,NA,NA,NA,NA,NA,NA,2022,NA,"COMP","misc","article","SoftwareSourceCode",NA,"Software","4.2a2","https://zenodo.org/record/5832237",0,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,0,0,0,0,0,0,0,0,"2022-01-10T05:07:50Z","2022-01-10T05:07:51Z",NA,"2022-01-10T05:07:51Z","cern.zenodo","clients",NA
"Michigan","10.5281/zenodo.5834920","dois","10.5281/zenodo.5834920","Zenodo",NA,NA,NA,NA,NA,NA,NA,2022,NA,"COMP","misc","article","SoftwareSourceCode",NA,"Software","v0.4.0","https://zenodo.org/record/5834920",0,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,0,0,0,0,0,0,0,0,"2022-01-10T23:50:36Z","2022-01-10T23:50:36Z",NA,"2022-01-10T23:50:36Z","cern.zenodo","clients",NA
"Michigan","10.6084/m9.figshare.17170301","dois","10.6084/m9.figshare.17170301","Optica Publishing Group",NA,NA,NA,NA,NA,NA,NA,2022,NA,"COMP","misc","article","SoftwareSourceCode","Software","Software",NA,"https://opticapublishing.figshare.com/articles/software/Axial_profile_calculation_from_pupil_phase/17170301",2,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,0,0,1,0,0,0,0,0,"2022-01-11T20:01:33Z","2022-02-24T21:36:14Z",NA,"2022-05-31T14:10:25Z","figshare.ars","clients",NA
