"institution","id","type","doi","publisher","container_type","container_title","container_volume","container_firstPage","container_identifier","container_identifierType","container_lastPage","publicationYear","language","ris","bibtex","citeproc","schemaOrg","resourceType","resourceTypeGeneral","version","url","metadataVersion","schemaVersion","source","isActive","state","reason","viewCount","downloadCount","referenceCount","citationCount","partCount","partOfCount","versionCount","versionOfCount","created","registered","published","updated","data_id","data_type","container_issue"
"Virginia Tech","10.5061/dryad.sn02v6x5b","dois","10.5061/dryad.sn02v6x5b","Dryad",NA,NA,NA,NA,NA,NA,NA,2021,"en","DATA","misc","dataset","Dataset","dataset","Dataset","3","http://datadryad.org/stash/dataset/doi:10.5061/dryad.sn02v6x5b",1,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,0,0,0,0,0,0,0,0,"2022-01-26T08:42:08Z","2022-01-26T08:42:09Z",NA,"2022-06-04T09:58:05Z","dryad.dryad","clients",NA
"Virginia Tech","10.3886/e160881","dois","10.3886/e160881","ICPSR - Interuniversity Consortium for Political and Social Research",NA,NA,NA,NA,NA,NA,NA,2022,"en","DATA","misc","dataset","Dataset",NA,"Dataset","v0","https://www.openicpsr.org/openicpsr/project/160881/view",0,"http://datacite.org/schema/kernel-4","api",TRUE,"findable",NA,0,0,0,0,0,0,0,0,"2022-01-28T15:40:57Z","2022-01-28T15:40:57Z",NA,"2022-01-28T15:40:57Z","gesis.icpsr","clients",NA
"Virginia Tech","10.3886/e160881v1","dois","10.3886/e160881v1","ICPSR - Interuniversity Consortium for Political and Social Research",NA,NA,NA,NA,NA,NA,NA,2022,"en","DATA","misc","dataset","Dataset",NA,"Dataset","v1","https://www.openicpsr.org/openicpsr/project/160881/version/V1/view",0,"http://datacite.org/schema/kernel-4","api",TRUE,"findable",NA,0,0,0,0,0,0,0,0,"2022-01-28T15:41:00Z","2022-01-28T15:41:00Z",NA,"2022-01-28T15:41:00Z","gesis.icpsr","clients",NA
"Virginia Tech","10.5281/zenodo.5917602","dois","10.5281/zenodo.5917602","Zenodo",NA,NA,NA,NA,NA,NA,NA,2022,NA,"DATA","misc","dataset","Dataset",NA,"Dataset",NA,"https://zenodo.org/record/5917602",0,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,0,0,0,0,0,0,0,0,"2022-01-29T12:03:40Z","2022-01-29T12:03:40Z",NA,"2022-01-29T12:03:40Z","cern.zenodo","clients",NA
"Virginia Tech","10.5281/zenodo.5917601","dois","10.5281/zenodo.5917601","Zenodo",NA,NA,NA,NA,NA,NA,NA,2022,NA,"DATA","misc","dataset","Dataset",NA,"Dataset",NA,"https://zenodo.org/record/5917601",4,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,0,0,0,0,0,0,3,0,"2022-01-29T12:03:41Z","2022-01-29T12:03:42Z",NA,"2022-02-25T00:22:18Z","cern.zenodo","clients",NA
"Virginia Tech","10.5281/zenodo.5917956","dois","10.5281/zenodo.5917956","Zenodo",NA,NA,NA,NA,NA,NA,NA,2022,NA,"DATA","misc","dataset","Dataset",NA,"Dataset",NA,"https://zenodo.org/record/5917956",0,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,0,0,0,0,0,0,0,0,"2022-01-29T13:03:59Z","2022-01-29T13:03:59Z",NA,"2022-01-29T13:03:59Z","cern.zenodo","clients",NA
"Virginia Tech","10.5281/zenodo.5918357","dois","10.5281/zenodo.5918357","Zenodo",NA,NA,NA,NA,NA,NA,NA,2022,NA,"DATA","misc","dataset","Dataset",NA,"Dataset",NA,"https://zenodo.org/record/5918357",2,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,0,0,0,2,0,0,0,1,"2022-01-29T13:57:06Z","2022-01-29T13:57:07Z",NA,"2022-02-25T00:22:16Z","cern.zenodo","clients",NA
"Virginia Tech","10.5281/zenodo.5918679","dois","10.5281/zenodo.5918679","Zenodo",NA,NA,NA,NA,NA,NA,NA,2022,NA,"DATA","misc","dataset","Dataset",NA,"Dataset",NA,"https://zenodo.org/record/5918679",1,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,0,0,0,2,0,0,0,0,"2022-01-29T18:06:55Z","2022-01-29T18:06:56Z",NA,"2022-02-25T00:24:22Z","cern.zenodo","clients",NA
"Virginia Tech","10.5281/zenodo.5918678","dois","10.5281/zenodo.5918678","Zenodo",NA,NA,NA,NA,NA,NA,NA,2022,NA,"DATA","misc","dataset","Dataset",NA,"Dataset",NA,"https://zenodo.org/record/5918678",1,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,0,0,0,0,0,0,0,0,"2022-01-29T18:06:57Z","2022-01-29T18:06:58Z",NA,"2022-02-25T00:24:24Z","cern.zenodo","clients",NA
"Virginia Tech","10.6084/m9.figshare.19093578","dois","10.6084/m9.figshare.19093578","Taylor & Francis",NA,NA,NA,NA,NA,NA,NA,2022,NA,"DATA","misc","dataset","Dataset","Dataset","Dataset",NA,"https://tandf.figshare.com/articles/dataset/Transcriptome_profiling_provides_preliminary_molecular_insights_into_adventitious_bud_formation_in_herbaceous_peony_i_Paeonia_i_Coral_Charm_/19093578",2,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,0,0,0,0,0,0,0,0,"2022-01-30T21:00:02Z","2022-01-30T21:00:03Z",NA,"2022-03-31T08:00:03Z","figshare.ars","clients",NA
