"institution","id","type","doi","publisher","container_type","container_title","container_volume","container_firstPage","container_identifier","container_identifierType","container_lastPage","publicationYear","language","ris","bibtex","citeproc","schemaOrg","resourceType","resourceTypeGeneral","version","url","metadataVersion","schemaVersion","source","isActive","state","reason","viewCount","downloadCount","referenceCount","citationCount","partCount","partOfCount","versionCount","versionOfCount","created","registered","published","updated","data_id","data_type","container_issue"
"Minnesota","10.6084/m9.figshare.19766414.v1","dois","10.6084/m9.figshare.19766414.v1","figshare",NA,NA,NA,NA,NA,NA,NA,2022,NA,"RPRT","article","article-journal","ScholarlyArticle","Journal contribution","Text",NA,"https://springernature.figshare.com/articles/journal_contribution/Additional_file_3_of_Diagnostic_and_prognostic_values_of_pyroptosis-related_genes_for_the_hepatocellular_carcinoma/19766414/1",0,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,0,0,0,0,0,0,0,0,"2022-05-14T05:08:41Z","2022-05-14T05:08:42Z",NA,"2022-05-14T05:08:58Z","figshare.ars","clients",NA
"Minnesota","10.6084/m9.figshare.19766417","dois","10.6084/m9.figshare.19766417","figshare",NA,NA,NA,NA,NA,NA,NA,2022,NA,"DATA","misc","dataset","Dataset","Dataset","Dataset",NA,"https://springernature.figshare.com/articles/dataset/Additional_file_4_of_Diagnostic_and_prognostic_values_of_pyroptosis-related_genes_for_the_hepatocellular_carcinoma/19766417",0,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,0,0,0,0,0,0,0,0,"2022-05-14T05:08:42Z","2022-05-14T05:08:43Z",NA,"2022-05-14T05:08:57Z","figshare.ars","clients",NA
"Minnesota","10.6084/m9.figshare.19766417.v1","dois","10.6084/m9.figshare.19766417.v1","figshare",NA,NA,NA,NA,NA,NA,NA,2022,NA,"DATA","misc","dataset","Dataset","Dataset","Dataset",NA,"https://springernature.figshare.com/articles/dataset/Additional_file_4_of_Diagnostic_and_prognostic_values_of_pyroptosis-related_genes_for_the_hepatocellular_carcinoma/19766417/1",0,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,0,0,0,0,0,0,0,0,"2022-05-14T05:08:42Z","2022-05-14T05:08:44Z",NA,"2022-05-14T05:08:57Z","figshare.ars","clients",NA
"Minnesota","10.6084/m9.figshare.19766420","dois","10.6084/m9.figshare.19766420","figshare",NA,NA,NA,NA,NA,NA,NA,2022,NA,"DATA","misc","dataset","Dataset","Dataset","Dataset",NA,"https://springernature.figshare.com/articles/dataset/Additional_file_5_of_Diagnostic_and_prognostic_values_of_pyroptosis-related_genes_for_the_hepatocellular_carcinoma/19766420",0,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,0,0,0,0,0,0,0,0,"2022-05-14T05:08:46Z","2022-05-14T05:08:46Z",NA,"2022-05-14T05:08:58Z","figshare.ars","clients",NA
"Minnesota","10.6084/m9.figshare.19766420.v1","dois","10.6084/m9.figshare.19766420.v1","figshare",NA,NA,NA,NA,NA,NA,NA,2022,NA,"DATA","misc","dataset","Dataset","Dataset","Dataset",NA,"https://springernature.figshare.com/articles/dataset/Additional_file_5_of_Diagnostic_and_prognostic_values_of_pyroptosis-related_genes_for_the_hepatocellular_carcinoma/19766420/1",0,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,0,0,0,0,0,0,0,0,"2022-05-14T05:08:46Z","2022-05-14T05:08:47Z",NA,"2022-05-14T05:08:58Z","figshare.ars","clients",NA
"Minnesota","10.6084/m9.figshare.19766423","dois","10.6084/m9.figshare.19766423","figshare",NA,NA,NA,NA,NA,NA,NA,2022,NA,"RPRT","article","article-journal","ScholarlyArticle","Journal contribution","Text",NA,"https://springernature.figshare.com/articles/journal_contribution/Additional_file_6_of_Diagnostic_and_prognostic_values_of_pyroptosis-related_genes_for_the_hepatocellular_carcinoma/19766423",0,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,0,0,0,0,0,0,0,0,"2022-05-14T05:08:46Z","2022-05-14T05:08:47Z",NA,"2022-05-14T05:08:59Z","figshare.ars","clients",NA
"Minnesota","10.6084/m9.figshare.19766423.v1","dois","10.6084/m9.figshare.19766423.v1","figshare",NA,NA,NA,NA,NA,NA,NA,2022,NA,"RPRT","article","article-journal","ScholarlyArticle","Journal contribution","Text",NA,"https://springernature.figshare.com/articles/journal_contribution/Additional_file_6_of_Diagnostic_and_prognostic_values_of_pyroptosis-related_genes_for_the_hepatocellular_carcinoma/19766423/1",0,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,0,0,0,0,0,0,0,0,"2022-05-14T05:08:47Z","2022-05-14T05:08:47Z",NA,"2022-05-14T05:08:59Z","figshare.ars","clients",NA
"Minnesota","10.6084/m9.figshare.19766426","dois","10.6084/m9.figshare.19766426","figshare",NA,NA,NA,NA,NA,NA,NA,2022,NA,"DATA","misc","dataset","Dataset","Dataset","Dataset",NA,"https://springernature.figshare.com/articles/dataset/Additional_file_7_of_Diagnostic_and_prognostic_values_of_pyroptosis-related_genes_for_the_hepatocellular_carcinoma/19766426",0,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,0,0,0,0,0,0,0,0,"2022-05-14T05:08:50Z","2022-05-14T05:08:51Z",NA,"2022-05-14T05:08:59Z","figshare.ars","clients",NA
"Minnesota","10.6084/m9.figshare.19766426.v1","dois","10.6084/m9.figshare.19766426.v1","figshare",NA,NA,NA,NA,NA,NA,NA,2022,NA,"DATA","misc","dataset","Dataset","Dataset","Dataset",NA,"https://springernature.figshare.com/articles/dataset/Additional_file_7_of_Diagnostic_and_prognostic_values_of_pyroptosis-related_genes_for_the_hepatocellular_carcinoma/19766426/1",0,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,0,0,0,0,0,0,0,0,"2022-05-14T05:08:51Z","2022-05-14T05:08:52Z",NA,"2022-05-14T05:08:59Z","figshare.ars","clients",NA
"Minnesota","10.6084/m9.figshare.19766429","dois","10.6084/m9.figshare.19766429","figshare",NA,NA,NA,NA,NA,NA,NA,2022,NA,"DATA","misc","dataset","Dataset","Dataset","Dataset",NA,"https://springernature.figshare.com/articles/dataset/Additional_file_8_of_Diagnostic_and_prognostic_values_of_pyroptosis-related_genes_for_the_hepatocellular_carcinoma/19766429",0,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,0,0,0,0,0,0,0,0,"2022-05-14T05:08:52Z","2022-05-14T05:08:54Z",NA,"2022-05-14T05:09:00Z","figshare.ars","clients",NA
"Minnesota","10.6084/m9.figshare.19766429.v1","dois","10.6084/m9.figshare.19766429.v1","figshare",NA,NA,NA,NA,NA,NA,NA,2022,NA,"DATA","misc","dataset","Dataset","Dataset","Dataset",NA,"https://springernature.figshare.com/articles/dataset/Additional_file_8_of_Diagnostic_and_prognostic_values_of_pyroptosis-related_genes_for_the_hepatocellular_carcinoma/19766429/1",0,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,0,0,0,0,0,0,0,0,"2022-05-14T05:08:53Z","2022-05-14T05:08:54Z",NA,"2022-05-14T05:09:00Z","figshare.ars","clients",NA
"Minnesota","10.6084/m9.figshare.c.5995839","dois","10.6084/m9.figshare.c.5995839","figshare",NA,NA,NA,NA,NA,NA,NA,2022,NA,"GEN","misc","article","Collection","Collection","Collection",NA,"https://springernature.figshare.com/collections/Elucidating_the_role_of_the_gut_microbiota_in_the_physiological_effects_of_dietary_fiber/5995839",1,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,0,0,0,0,0,0,0,0,"2022-05-14T05:10:52Z","2022-05-14T05:10:53Z",NA,"2022-05-14T05:10:55Z","figshare.ars","clients",NA
"Minnesota","10.6084/m9.figshare.c.5995839.v1","dois","10.6084/m9.figshare.c.5995839.v1","figshare",NA,NA,NA,NA,NA,NA,NA,2022,NA,"GEN","misc","article","Collection","Collection","Collection",NA,"https://springernature.figshare.com/collections/Elucidating_the_role_of_the_gut_microbiota_in_the_physiological_effects_of_dietary_fiber/5995839/1",1,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,0,0,0,0,0,0,0,0,"2022-05-14T05:10:52Z","2022-05-14T05:10:53Z",NA,"2022-05-14T05:10:54Z","figshare.ars","clients",NA
"Minnesota","10.6084/m9.figshare.19766574","dois","10.6084/m9.figshare.19766574","figshare",NA,NA,NA,NA,NA,NA,NA,2022,NA,"RPRT","article","article-journal","ScholarlyArticle","Journal contribution","Text",NA,"https://springernature.figshare.com/articles/journal_contribution/Additional_file_10_of_Elucidating_the_role_of_the_gut_microbiota_in_the_physiological_effects_of_dietary_fiber/19766574",2,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,0,0,0,0,0,0,0,0,"2022-05-14T05:10:58Z","2022-05-14T05:10:59Z",NA,"2022-05-14T05:11:09Z","figshare.ars","clients",NA
"Minnesota","10.6084/m9.figshare.19766574.v1","dois","10.6084/m9.figshare.19766574.v1","figshare",NA,NA,NA,NA,NA,NA,NA,2022,NA,"RPRT","article","article-journal","ScholarlyArticle","Journal contribution","Text",NA,"https://springernature.figshare.com/articles/journal_contribution/Additional_file_10_of_Elucidating_the_role_of_the_gut_microbiota_in_the_physiological_effects_of_dietary_fiber/19766574/1",2,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,0,0,0,0,0,0,0,0,"2022-05-14T05:10:58Z","2022-05-14T05:10:59Z",NA,"2022-05-14T05:11:09Z","figshare.ars","clients",NA
